source_event_id,loan_id,customer_id,product_code,currency,principal_amount,outstanding_amount,interest_rate,tenor_months,disbursed_at,maturity_date,npa_status,days_past_due,last_repayment_at,collateral_value,branch_code,payload
EV-LOAN-L018307,L018307,C09667,AUTO_RET,KES,867244.15,123765.67,0.1633,27,2025-04-28T00:00:00+00:00,2027-07-17,PERFORMING,0,2026-04-06T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018308,L018308,C01824,AUTO_RET,KES,2269707.46,1143983.31,0.1458,31,2025-07-28T00:00:00+00:00,2028-02-13,PERFORMING,0,2026-04-26T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018309,L018309,C09485,AUTO_RET,KES,1601898.19,617506.04,0.1729,37,2023-09-16T00:00:00+00:00,2026-09-30,PERFORMING,0,2026-04-20T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018310,L018310,C09284,PL_RET,KES,469539.46,25607.75,0.2303,32,2026-01-01T00:00:00+00:00,2028-08-18,PERFORMING,11,2026-04-19T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018311,L018311,C09141,PL_RET,KES,325109.85,210137.28,0.1907,13,2025-02-10T00:00:00+00:00,2026-03-07,PERFORMING,0,2026-04-22T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L018312,L018312,C05739,INV_SME,KES,5929368.56,3509959.83,0.1650,56,2024-01-16T00:00:00+00:00,2028-08-22,PERFORMING,0,2026-04-25T00:00:00+00:00,7664022.68,NBO-001,{}
EV-LOAN-L018313,L018313,C09311,AUTO_RET,KES,1216980.09,319557.94,0.1510,24,2026-10-04T00:00:00+00:00,2028-09-23,PERFORMING,0,2026-04-12T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018314,L018314,C05852,INV_SME,KES,4781545.38,1316640.73,0.1448,51,2023-01-01T00:00:00+00:00,2027-03-11,PERFORMING,0,2026-04-22T00:00:00+00:00,4109271.19,NBO-003,{}
EV-LOAN-L018315,L018315,C07530,INV_SME,KES,6098869.75,1574431.63,0.1560,29,2025-04-11T00:00:00+00:00,2027-08-29,PERFORMING,0,2026-04-17T00:00:00+00:00,6768429.49,NBO-002,{}
EV-LOAN-L018316,L018316,C09365,WC_SME,KES,4272864.33,1365262.88,0.1557,33,2023-10-12T00:00:00+00:00,2026-06-28,PERFORMING,0,2026-04-01T00:00:00+00:00,4846894.80,NBO-002,{}
EV-LOAN-L018317,L018317,C02683,PL_RET,KES,87524.03,15219.40,0.2223,31,2024-12-19T00:00:00+00:00,2027-07-07,PERFORMING,0,2026-04-06T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018318,L018318,C06949,AUTO_RET,KES,2076492.65,253855.72,0.1563,25,2024-03-17T00:00:00+00:00,2026-04-06,PERFORMING,0,2026-04-12T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L018319,L018319,C07833,PL_RET,KES,473987.86,33909.68,0.2045,19,2026-07-01T00:00:00+00:00,2028-01-22,PERFORMING,0,2026-04-01T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018320,L018320,C09984,PL_RET,KES,254503.56,103576.65,0.2135,18,2025-03-06T00:00:00+00:00,2026-08-28,WATCH,57,2026-04-17T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018321,L018321,C09989,PL_RET,KES,372871.33,190363.10,0.1960,30,2025-08-21T00:00:00+00:00,2028-02-07,WATCH,53,2026-04-17T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018322,L018322,C03703,AUTO_RET,KES,1113045.05,753660.49,0.1750,43,2025-02-27T00:00:00+00:00,2028-09-09,PERFORMING,0,2026-04-18T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018323,L018323,C00715,AUTO_RET,KES,2056802.71,1593030.90,0.1754,37,2025-06-23T00:00:00+00:00,2028-07-07,WATCH,33,2026-04-15T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L018324,L018324,C01395,WC_SME,KES,1527184.07,183194.80,0.1834,28,2026-02-26T00:00:00+00:00,2028-06-15,PERFORMING,0,2026-04-22T00:00:00+00:00,936232.25,NKR-040,{}
EV-LOAN-L018325,L018325,C01375,AUTO_RET,KES,1108969.31,616090.35,0.1404,35,2023-04-14T00:00:00+00:00,2026-02-27,PERFORMING,0,2026-04-03T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018326,L018326,C01945,PL_RET,KES,381944.68,92723.08,0.2016,24,2025-12-21T00:00:00+00:00,2027-12-11,PERFORMING,0,2026-04-13T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018327,L018327,C02219,PL_RET,KES,67205.60,25100.30,0.2122,31,2026-07-23T00:00:00+00:00,2029-02-07,PERFORMING,0,2026-04-05T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L018328,L018328,C07461,PL_RET,KES,111187.37,75738.15,0.2132,22,2024-04-07T00:00:00+00:00,2026-01-27,PERFORMING,0,2026-04-19T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018329,L018329,C06607,PL_RET,KES,127081.24,57420.73,0.2388,18,2025-09-03T00:00:00+00:00,2027-02-25,PERFORMING,0,2026-04-25T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018330,L018330,C00436,AUTO_RET,KES,2305325.82,1350172.77,0.1433,25,2024-02-06T00:00:00+00:00,2026-02-25,WATCH,32,2026-04-17T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018331,L018331,C07490,AUTO_RET,KES,1764846.90,980929.65,0.1430,29,2023-12-22T00:00:00+00:00,2026-05-10,PERFORMING,0,2026-04-09T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L018332,L018332,C03146,PL_RET,KES,249089.60,83092.63,0.2300,19,2026-12-17T00:00:00+00:00,2028-07-09,PERFORMING,2,2026-04-12T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L018333,L018333,C07547,PL_RET,KES,389185.93,73159.43,0.2128,23,2024-02-01T00:00:00+00:00,2025-12-22,PERFORMING,0,2026-04-16T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018334,L018334,C08961,CORP_TL,KES,18415604.14,1898498.81,0.1239,75,2023-11-06T00:00:00+00:00,2030-01-03,PERFORMING,0,2026-04-02T00:00:00+00:00,22083947.19,KSM-020,{}
EV-LOAN-L018335,L018335,C03753,PL_RET,KES,88916.16,39511.91,0.2260,18,2024-09-26T00:00:00+00:00,2026-03-20,PERFORMING,0,2026-04-17T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L018336,L018336,C04052,PL_RET,KES,183222.68,40247.47,0.1833,25,2026-02-13T00:00:00+00:00,2028-03-04,PERFORMING,6,2026-04-11T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018337,L018337,C04955,PL_RET,KES,131053.37,84895.50,0.2073,20,2026-11-26T00:00:00+00:00,2028-07-18,PERFORMING,0,2026-04-09T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018338,L018338,C05779,WC_SME,KES,551537.08,29233.56,0.1793,33,2026-09-08T00:00:00+00:00,2029-05-25,PERFORMING,5,2026-04-10T00:00:00+00:00,734642.49,MSA-010,{}
EV-LOAN-L018339,L018339,C05822,CORP_TL,KES,17741247.91,10910628.81,0.1206,24,2023-03-14T00:00:00+00:00,2025-03-03,PERFORMING,0,2026-04-04T00:00:00+00:00,24158885.41,MSA-010,{}
EV-LOAN-L018340,L018340,C00258,PL_RET,KES,117408.66,82086.04,0.2223,12,2026-01-21T00:00:00+00:00,2027-01-16,PERFORMING,0,2026-04-16T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018341,L018341,C07180,PL_RET,KES,127728.86,42046.39,0.2067,33,2026-09-10T00:00:00+00:00,2029-05-27,PERFORMING,7,2026-04-06T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018342,L018342,C07166,INV_SME,KES,3096485.39,424273.87,0.1683,54,2026-02-09T00:00:00+00:00,2030-07-18,PERFORMING,0,2026-04-26T00:00:00+00:00,2018292.12,NKR-040,{}
EV-LOAN-L018343,L018343,C02488,PL_RET,KES,296279.61,97039.44,0.2294,34,2026-10-07T00:00:00+00:00,2029-07-23,PERFORMING,0,2026-04-25T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018344,L018344,C05073,PL_RET,KES,216267.36,94239.56,0.2316,30,2026-02-19T00:00:00+00:00,2028-08-07,PERFORMING,0,2026-04-12T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018345,L018345,C07731,PL_RET,KES,306539.77,236187.17,0.1930,34,2024-06-23T00:00:00+00:00,2027-04-09,DOUBTFUL,305,2024-09-16T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018346,L018346,C06767,PL_RET,KES,464730.51,282467.78,0.2105,20,2024-12-27T00:00:00+00:00,2026-08-19,PERFORMING,0,2026-04-11T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018347,L018347,C07455,AUTO_RET,KES,1799542.16,750373.49,0.1592,31,2024-04-25T00:00:00+00:00,2026-11-11,PERFORMING,0,2026-04-09T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018348,L018348,C00614,AUTO_RET,KES,510801.37,82805.07,0.1656,52,2023-11-17T00:00:00+00:00,2028-02-24,PERFORMING,0,2026-04-13T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018349,L018349,C00816,AUTO_RET,KES,1436195.86,100725.27,0.1708,37,2024-02-08T00:00:00+00:00,2027-02-22,PERFORMING,0,2026-04-03T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018350,L018350,C05550,WC_SME,KES,853001.51,282665.07,0.1613,14,2024-12-20T00:00:00+00:00,2026-02-13,PERFORMING,0,2026-04-09T00:00:00+00:00,930945.12,NBO-003,{}
EV-LOAN-L018351,L018351,C05939,PL_RET,KES,101638.14,68817.74,0.1890,36,2026-02-11T00:00:00+00:00,2029-01-26,SUBSTANDARD,117,2026-03-15T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018352,L018352,C04996,WC_SME,KES,563997.74,271164.77,0.1902,32,2026-06-01T00:00:00+00:00,2029-01-16,PERFORMING,0,2026-04-02T00:00:00+00:00,425216.44,MSA-010,{}
EV-LOAN-L018353,L018353,C00030,AUTO_RET,KES,2058159.67,944898.81,0.1608,56,2024-11-04T00:00:00+00:00,2029-06-11,PERFORMING,0,2026-04-04T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018354,L018354,C01003,PL_RET,KES,195647.54,113967.91,0.2340,33,2024-08-14T00:00:00+00:00,2027-05-01,PERFORMING,0,2026-04-08T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018355,L018355,C01037,AUTO_RET,KES,309878.27,53411.75,0.1780,57,2026-10-24T00:00:00+00:00,2031-06-30,PERFORMING,0,2026-04-15T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L018356,L018356,C03251,INV_SME,KES,7608096.18,1916870.78,0.1671,48,2026-08-03T00:00:00+00:00,2030-07-13,PERFORMING,0,2026-04-23T00:00:00+00:00,4681537.56,NBO-001,{}
EV-LOAN-L018357,L018357,C00529,AUTO_RET,KES,1453946.31,811486.91,0.1340,42,2024-09-01T00:00:00+00:00,2028-02-13,PERFORMING,4,2026-04-14T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018358,L018358,C00407,AUTO_RET,KES,1547970.16,918102.33,0.1555,31,2024-01-11T00:00:00+00:00,2026-07-29,WATCH,44,2026-04-07T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018359,L018359,C04980,AUTO_RET,KES,1865387.72,544020.83,0.1503,36,2025-08-17T00:00:00+00:00,2028-08-01,PERFORMING,0,2026-04-01T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018360,L018360,C00382,PL_RET,KES,78342.13,19646.36,0.1839,33,2025-08-26T00:00:00+00:00,2028-05-12,PERFORMING,0,2026-04-10T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018361,L018361,C08485,AUTO_RET,KES,1406225.34,781554.85,0.1670,55,2026-04-24T00:00:00+00:00,2030-10-30,PERFORMING,0,2026-04-09T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018362,L018362,C08478,AUTO_RET,KES,705204.21,365601.41,0.1454,36,2026-10-03T00:00:00+00:00,2029-09-17,PERFORMING,0,2026-04-16T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018363,L018363,C04998,CORP_TL,KES,20017393.33,12336512.72,0.1336,48,2026-02-16T00:00:00+00:00,2030-01-26,PERFORMING,0,2026-04-11T00:00:00+00:00,14987353.78,NKR-040,{}
EV-LOAN-L018364,L018364,C01318,INV_SME,KES,6986317.99,3517971.21,0.1654,48,2023-05-14T00:00:00+00:00,2027-04-23,PERFORMING,0,2026-04-24T00:00:00+00:00,4896458.89,KSM-020,{}
EV-LOAN-L018365,L018365,C09409,INV_SME,KES,6674345.65,2929167.60,0.1828,49,2023-10-07T00:00:00+00:00,2027-10-16,PERFORMING,0,2026-04-26T00:00:00+00:00,8713932.60,NBO-002,{}
EV-LOAN-L018366,L018366,C03885,INV_SME,KES,7605937.97,4588654.05,0.1660,26,2024-10-25T00:00:00+00:00,2026-12-14,PERFORMING,6,2026-04-11T00:00:00+00:00,5468497.24,MSA-010,{}
EV-LOAN-L018367,L018367,C02934,AUTO_RET,KES,1506563.91,444678.84,0.1677,25,2023-10-23T00:00:00+00:00,2025-11-11,PERFORMING,0,2026-04-01T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018368,L018368,C02570,CORP_TL,KES,13256407.74,4036538.05,0.1392,50,2024-08-14T00:00:00+00:00,2028-09-22,PERFORMING,0,2026-04-20T00:00:00+00:00,10523571.64,NBO-002,{}
EV-LOAN-L018369,L018369,C00650,AUTO_RET,KES,652556.33,258101.01,0.1780,43,2024-09-04T00:00:00+00:00,2028-03-17,PERFORMING,0,2026-04-07T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018370,L018370,C07617,PL_RET,KES,190962.11,60143.38,0.2367,26,2025-10-26T00:00:00+00:00,2027-12-15,PERFORMING,7,2026-04-04T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018371,L018371,C08347,AUTO_RET,KES,1011895.82,853201.09,0.1784,27,2026-09-22T00:00:00+00:00,2028-12-10,DOUBTFUL,326,2026-12-15T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018372,L018372,C04154,WC_SME,KES,3374945.80,1169927.27,0.1939,17,2023-06-04T00:00:00+00:00,2024-10-26,PERFORMING,3,2026-04-02T00:00:00+00:00,2239991.56,KSM-020,{}
EV-LOAN-L018373,L018373,C05508,WC_SME,KES,3911946.18,1488416.59,0.1902,13,2026-02-08T00:00:00+00:00,2027-03-05,PERFORMING,0,2026-04-12T00:00:00+00:00,5072476.14,NBO-003,{}
EV-LOAN-L018374,L018374,C00279,PL_RET,KES,279483.60,173806.87,0.2053,20,2023-02-04T00:00:00+00:00,2024-09-26,PERFORMING,0,2026-04-17T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018375,L018375,C09715,WC_SME,KES,2489002.56,2041194.05,0.1772,36,2025-11-23T00:00:00+00:00,2028-11-07,WATCH,40,2026-04-17T00:00:00+00:00,2517771.59,NBO-001,{}
EV-LOAN-L018376,L018376,C00729,PL_RET,KES,432347.14,30353.74,0.2238,16,2026-01-19T00:00:00+00:00,2027-05-14,PERFORMING,8,2026-04-25T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018377,L018377,C03483,AUTO_RET,KES,1223261.30,505673.83,0.1554,29,2024-11-28T00:00:00+00:00,2027-04-17,PERFORMING,19,2026-04-15T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018378,L018378,C09197,AUTO_RET,KES,2369188.22,1305653.55,0.1380,40,2023-08-05T00:00:00+00:00,2026-11-17,WATCH,46,2026-04-12T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018379,L018379,C02399,PL_RET,KES,134430.29,14444.91,0.1868,31,2025-08-11T00:00:00+00:00,2028-02-27,PERFORMING,0,2026-04-21T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L018380,L018380,C00604,PL_RET,KES,382180.54,131821.27,0.2371,13,2023-03-22T00:00:00+00:00,2024-04-15,PERFORMING,0,2026-04-18T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L018381,L018381,C01768,INV_SME,KES,3467100.90,1212003.40,0.1821,55,2025-03-17T00:00:00+00:00,2029-09-22,PERFORMING,0,2026-04-16T00:00:00+00:00,2586287.85,NBO-003,{}
EV-LOAN-L018382,L018382,C04459,PL_RET,KES,377177.60,54524.26,0.2201,31,2026-04-07T00:00:00+00:00,2028-10-23,PERFORMING,0,2026-04-15T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L018383,L018383,C09099,AUTO_RET,KES,1448503.89,905504.74,0.1460,39,2023-08-12T00:00:00+00:00,2026-10-25,WATCH,40,2026-04-19T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L018384,L018384,C00468,PL_RET,KES,311302.02,96012.30,0.2335,23,2026-07-20T00:00:00+00:00,2028-06-09,PERFORMING,1,2026-04-11T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018385,L018385,C02170,PL_RET,KES,107256.38,66015.74,0.1925,17,2024-12-07T00:00:00+00:00,2026-05-01,PERFORMING,1,2026-04-12T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018386,L018386,C05005,AUTO_RET,KES,1701190.48,986949.47,0.1562,34,2026-01-17T00:00:00+00:00,2028-11-02,PERFORMING,0,2026-04-25T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018387,L018387,C01627,PL_RET,KES,397383.60,182373.13,0.2254,20,2024-04-16T00:00:00+00:00,2025-12-07,PERFORMING,15,2026-04-20T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018388,L018388,C04979,PL_RET,KES,187729.90,122448.72,0.1812,22,2024-03-02T00:00:00+00:00,2025-12-22,PERFORMING,0,2026-04-17T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018389,L018389,C00872,PL_RET,KES,490573.67,144084.11,0.2006,23,2024-12-13T00:00:00+00:00,2026-11-03,PERFORMING,0,2026-04-11T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018390,L018390,C02902,PL_RET,KES,464237.53,320318.24,0.2350,15,2025-12-13T00:00:00+00:00,2027-03-08,PERFORMING,0,2026-04-15T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018391,L018391,C03641,PL_RET,KES,419684.70,50312.98,0.2251,16,2023-08-09T00:00:00+00:00,2024-12-01,PERFORMING,0,2026-04-22T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018392,L018392,C01609,PL_RET,KES,453717.06,257138.44,0.2082,17,2025-02-12T00:00:00+00:00,2026-07-07,PERFORMING,0,2026-04-01T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018393,L018393,C01906,AUTO_RET,KES,1887338.01,1272465.59,0.1690,44,2026-07-14T00:00:00+00:00,2030-02-23,PERFORMING,0,2026-04-19T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018394,L018394,C03705,AUTO_RET,KES,1012564.84,673427.67,0.1493,47,2024-12-04T00:00:00+00:00,2028-10-14,PERFORMING,0,2026-04-23T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018395,L018395,C07580,AUTO_RET,KES,1042208.39,91722.34,0.1489,35,2023-02-24T00:00:00+00:00,2026-01-09,PERFORMING,14,2026-04-04T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018396,L018396,C05689,PL_RET,KES,232700.28,138298.66,0.2302,17,2024-06-10T00:00:00+00:00,2025-11-02,PERFORMING,0,2026-04-10T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018397,L018397,C00290,PL_RET,KES,474121.80,391386.71,0.2074,23,2024-12-28T00:00:00+00:00,2026-11-18,WATCH,45,2026-04-02T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L018398,L018398,C05979,INV_SME,KES,5266604.56,1075356.73,0.1619,46,2026-12-13T00:00:00+00:00,2030-09-23,PERFORMING,0,2026-04-22T00:00:00+00:00,3180214.16,ELD-030,{}
EV-LOAN-L018399,L018399,C00840,PL_RET,KES,470208.67,312228.02,0.1830,31,2024-06-12T00:00:00+00:00,2026-12-29,PERFORMING,0,2026-04-22T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018400,L018400,C04474,AUTO_RET,KES,1518031.58,295638.56,0.1521,49,2024-03-07T00:00:00+00:00,2028-03-16,PERFORMING,0,2026-04-11T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018401,L018401,C04236,AUTO_RET,KES,1598859.52,615666.58,0.1657,49,2026-03-20T00:00:00+00:00,2030-03-29,PERFORMING,0,2026-04-01T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L018402,L018402,C01573,AUTO_RET,KES,1937284.01,847196.85,0.1500,31,2026-03-07T00:00:00+00:00,2028-09-22,PERFORMING,0,2026-04-06T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L018403,L018403,C04909,PL_RET,KES,183878.97,90930.35,0.1972,17,2026-07-17T00:00:00+00:00,2027-12-09,PERFORMING,0,2026-04-11T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L018404,L018404,C03220,WC_SME,KES,3248147.84,196599.99,0.1537,31,2026-04-19T00:00:00+00:00,2028-11-04,PERFORMING,0,2026-04-22T00:00:00+00:00,3439965.46,MSA-010,{}
EV-LOAN-L018405,L018405,C07633,WC_SME,KES,1489591.75,726759.34,0.1963,28,2023-07-14T00:00:00+00:00,2025-10-31,WATCH,44,2026-04-13T00:00:00+00:00,1112974.24,MSA-010,{}
EV-LOAN-L018406,L018406,C08536,AUTO_RET,KES,1165100.58,430677.04,0.1672,33,2024-05-20T00:00:00+00:00,2027-02-04,PERFORMING,0,2026-04-26T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018407,L018407,C00949,AUTO_RET,KES,2341609.21,1013359.25,0.1753,46,2024-12-03T00:00:00+00:00,2028-09-13,PERFORMING,15,2026-04-22T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L018408,L018408,C06050,AUTO_RET,KES,2226165.72,1003804.76,0.1740,49,2025-02-04T00:00:00+00:00,2029-02-13,PERFORMING,13,2026-04-17T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L018409,L018409,C00220,AUTO_RET,KES,458551.51,25027.78,0.1491,37,2023-01-01T00:00:00+00:00,2026-01-15,PERFORMING,0,2026-04-07T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018410,L018410,C05969,PL_RET,KES,380018.88,204922.98,0.2275,25,2025-11-13T00:00:00+00:00,2027-12-03,PERFORMING,14,2026-04-24T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018411,L018411,C02777,AUTO_RET,KES,334771.69,102407.18,0.1365,56,2024-09-02T00:00:00+00:00,2029-04-09,PERFORMING,0,2026-04-10T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018412,L018412,C07152,WC_SME,KES,1558322.39,886537.38,0.1701,31,2026-09-05T00:00:00+00:00,2029-03-23,SUBSTANDARD,136,2026-11-04T00:00:00+00:00,1614469.63,NKR-040,{}
EV-LOAN-L018413,L018413,C02429,INV_SME,KES,1233138.49,1164383.68,0.1719,39,2024-09-21T00:00:00+00:00,2027-12-05,LOSS,421,2024-11-23T00:00:00+00:00,1053831.72,NKR-040,{}
EV-LOAN-L018414,L018414,C04319,INV_SME,KES,4094597.27,2549598.90,0.1622,45,2026-07-09T00:00:00+00:00,2030-03-20,PERFORMING,0,2026-04-23T00:00:00+00:00,5698268.68,NBO-003,{}
EV-LOAN-L018415,L018415,C04178,INV_SME,KES,5182295.35,2757780.75,0.1646,50,2026-01-04T00:00:00+00:00,2030-02-12,PERFORMING,0,2026-04-24T00:00:00+00:00,4042934.38,ELD-030,{}
EV-LOAN-L018416,L018416,C07205,WC_SME,KES,1369403.92,276320.89,0.1838,24,2025-01-09T00:00:00+00:00,2026-12-30,PERFORMING,0,2026-04-07T00:00:00+00:00,874351.98,NBO-002,{}
EV-LOAN-L018417,L018417,C07744,PL_RET,KES,109652.98,10504.84,0.1989,12,2024-01-23T00:00:00+00:00,2025-01-17,PERFORMING,0,2026-04-25T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018418,L018418,C01913,AUTO_RET,KES,1780739.68,1078541.63,0.1397,25,2026-01-12T00:00:00+00:00,2028-02-01,PERFORMING,0,2026-04-21T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L018419,L018419,C05225,WC_SME,KES,2032160.71,1184601.33,0.1719,29,2025-04-26T00:00:00+00:00,2027-09-13,PERFORMING,0,2026-04-14T00:00:00+00:00,1588826.92,NKR-040,{}
EV-LOAN-L018420,L018420,C08578,CORP_TL,KES,12930394.88,5213307.07,0.1123,38,2026-11-14T00:00:00+00:00,2029-12-28,PERFORMING,0,2026-04-24T00:00:00+00:00,17213100.13,MSA-010,{}
EV-LOAN-L018421,L018421,C05934,WC_SME,KES,1548656.70,746391.61,0.1858,31,2026-11-20T00:00:00+00:00,2029-06-07,PERFORMING,0,2026-04-25T00:00:00+00:00,982994.96,ELD-030,{}
EV-LOAN-L018422,L018422,C06324,PL_RET,KES,311763.96,132030.19,0.1830,15,2023-10-04T00:00:00+00:00,2024-12-27,PERFORMING,9,2026-04-06T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018423,L018423,C00096,AUTO_RET,KES,1930230.50,244684.44,0.1639,50,2024-01-17T00:00:00+00:00,2028-02-25,PERFORMING,0,2026-04-12T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018424,L018424,C04272,INV_SME,KES,5946018.17,4055814.60,0.1865,44,2026-04-18T00:00:00+00:00,2029-11-28,PERFORMING,0,2026-04-07T00:00:00+00:00,4834769.03,NKR-040,{}
EV-LOAN-L018425,L018425,C07065,PL_RET,KES,348536.45,149416.64,0.2171,13,2026-05-28T00:00:00+00:00,2027-06-22,PERFORMING,0,2026-04-13T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018426,L018426,C04326,AUTO_RET,KES,1551061.48,707828.57,0.1599,42,2024-09-15T00:00:00+00:00,2028-02-27,PERFORMING,0,2026-04-22T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L018427,L018427,C06874,PL_RET,KES,274077.86,163347.32,0.1836,36,2026-12-17T00:00:00+00:00,2029-12-01,PERFORMING,0,2026-04-20T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L018428,L018428,C08071,PL_RET,KES,467958.19,128875.48,0.2199,35,2026-05-19T00:00:00+00:00,2029-04-03,PERFORMING,0,2026-04-25T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L018429,L018429,C06745,AUTO_RET,KES,613320.51,39921.65,0.1788,55,2026-07-28T00:00:00+00:00,2031-02-02,PERFORMING,0,2026-04-16T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L018430,L018430,C00009,PL_RET,KES,141427.79,79088.94,0.2160,17,2024-10-21T00:00:00+00:00,2026-03-15,PERFORMING,28,2026-04-13T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018431,L018431,C09643,PL_RET,KES,483719.95,48132.08,0.2127,24,2026-06-10T00:00:00+00:00,2028-05-30,PERFORMING,0,2026-04-05T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L018432,L018432,C09155,AUTO_RET,KES,2485053.46,177707.48,0.1764,45,2025-04-03T00:00:00+00:00,2028-12-13,PERFORMING,0,2026-04-11T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L018433,L018433,C02461,INV_SME,KES,7555857.64,2627793.79,0.1439,56,2026-02-16T00:00:00+00:00,2030-09-23,PERFORMING,0,2026-04-15T00:00:00+00:00,4777895.17,NBO-001,{}
