source_event_id,customer_id,bureau_name,score,score_band,score_as_of,delinquencies_12m,open_facilities,total_exposure,enquiries_3m,payload
EV-BUR-C08706,C08706,Metropol,821,A,2026-04-21,2,4,1462664.29,0,{}
EV-BUR-C08707,C08707,TransUnion,590,C,2026-04-23,0,7,2619601.28,3,{}
EV-BUR-C08708,C08708,TransUnion,679,B,2026-04-22,2,4,3085009.24,1,{}
EV-BUR-C08709,C08709,CreditInfo,567,C,2026-04-23,0,7,3038985.61,1,{}
EV-BUR-C08710,C08710,TransUnion,833,A,2026-04-25,2,2,3560101.42,2,{}
EV-BUR-C08711,C08711,TransUnion,626,B,2026-04-21,0,2,3599278.11,0,{}
EV-BUR-C08712,C08712,TransUnion,586,C,2026-04-25,2,1,120043.35,1,{}
EV-BUR-C08713,C08713,CreditInfo,604,B,2026-04-21,1,6,1117513.00,0,{}
EV-BUR-C08714,C08714,CreditInfo,683,B,2026-04-23,2,1,2324914.03,2,{}
EV-BUR-C08715,C08715,Metropol,613,B,2026-04-25,0,6,1802556.66,1,{}
EV-BUR-C08716,C08716,TransUnion,684,B,2026-04-22,0,5,2015196.67,1,{}
EV-BUR-C08717,C08717,Metropol,611,B,2026-04-21,0,6,1269840.56,0,{}
EV-BUR-C08718,C08718,CreditInfo,555,C,2026-04-26,2,6,532055.29,2,{}
EV-BUR-C08719,C08719,TransUnion,822,A,2026-04-20,0,2,468709.65,4,{}
EV-BUR-C08720,C08720,Metropol,841,A,2026-04-23,1,6,2827990.70,0,{}
EV-BUR-C08721,C08721,CreditInfo,661,B,2026-04-24,2,4,887040.39,4,{}
EV-BUR-C08722,C08722,Metropol,818,A,2026-04-24,1,3,1931823.32,3,{}
EV-BUR-C08723,C08723,TransUnion,452,D,2026-04-24,6,7,3094624.30,2,{}
EV-BUR-C08724,C08724,CreditInfo,709,B,2026-04-20,2,6,1915618.59,2,{}
EV-BUR-C08725,C08725,Metropol,574,C,2026-04-21,0,7,447683.00,4,{}
EV-BUR-C08726,C08726,CreditInfo,652,B,2026-04-21,1,1,2450548.68,2,{}
EV-BUR-C08727,C08727,TransUnion,547,C,2026-04-20,2,7,2617812.91,3,{}
EV-BUR-C08728,C08728,Metropol,811,A,2026-04-21,1,7,548423.15,1,{}
EV-BUR-C08729,C08729,Metropol,550,C,2026-04-23,0,4,1641830.51,4,{}
EV-BUR-C08730,C08730,Metropol,631,B,2026-04-24,2,3,1943456.23,1,{}
EV-BUR-C08731,C08731,Metropol,709,B,2026-04-20,0,2,3430810.02,4,{}
EV-BUR-C08732,C08732,Metropol,360,E,2026-04-23,9,3,1733959.06,1,{}
EV-BUR-C08733,C08733,TransUnion,732,A,2026-04-21,1,1,1475090.49,2,{}
EV-BUR-C08734,C08734,CreditInfo,711,B,2026-04-20,2,2,3686224.25,1,{}
EV-BUR-C08735,C08735,TransUnion,614,B,2026-04-24,0,5,802149.87,4,{}
EV-BUR-C08736,C08736,Metropol,550,C,2026-04-22,0,2,282833.93,2,{}
EV-BUR-C08737,C08737,TransUnion,791,A,2026-04-25,0,6,2419305.78,2,{}
EV-BUR-C08738,C08738,Metropol,723,A,2026-04-24,1,1,1004341.08,2,{}
EV-BUR-C08739,C08739,CreditInfo,667,B,2026-04-25,1,5,2148699.13,2,{}
EV-BUR-C08740,C08740,Metropol,553,C,2026-04-20,2,3,3189260.52,2,{}
EV-BUR-C08741,C08741,Metropol,709,B,2026-04-23,1,4,3814190.65,1,{}
EV-BUR-C08742,C08742,CreditInfo,576,C,2026-04-26,1,4,2447527.51,4,{}
EV-BUR-C08743,C08743,Metropol,615,B,2026-04-24,1,4,3176462.79,2,{}
EV-BUR-C08744,C08744,Metropol,474,D,2026-04-23,4,1,2193555.88,3,{}
EV-BUR-C08745,C08745,Metropol,786,A,2026-04-26,0,7,1685481.71,4,{}
EV-BUR-C08746,C08746,TransUnion,633,B,2026-04-25,1,1,2865117.96,3,{}
EV-BUR-C08747,C08747,Metropol,593,C,2026-04-22,2,1,2466369.72,3,{}
EV-BUR-C08748,C08748,Metropol,790,A,2026-04-23,2,7,3624270.67,0,{}
EV-BUR-C08749,C08749,TransUnion,753,A,2026-04-26,0,1,729622.52,1,{}
EV-BUR-C08750,C08750,Metropol,820,A,2026-04-25,2,6,688273.14,4,{}
EV-BUR-C08751,C08751,TransUnion,846,A,2026-04-23,0,2,251879.46,4,{}
EV-BUR-C08752,C08752,TransUnion,697,B,2026-04-20,0,3,648140.03,1,{}
EV-BUR-C08753,C08753,CreditInfo,591,C,2026-04-21,2,7,3702245.52,4,{}
EV-BUR-C08754,C08754,CreditInfo,738,A,2026-04-21,0,7,678961.18,3,{}
EV-BUR-C08755,C08755,Metropol,599,C,2026-04-23,1,6,3619287.07,4,{}
EV-BUR-C08756,C08756,CreditInfo,652,B,2026-04-25,0,4,1787677.55,2,{}
EV-BUR-C08757,C08757,CreditInfo,780,A,2026-04-24,1,6,3778813.98,4,{}
EV-BUR-C08758,C08758,CreditInfo,606,B,2026-04-25,2,4,1875739.79,3,{}
EV-BUR-C08759,C08759,Metropol,448,D,2026-04-26,9,2,742987.37,1,{}
EV-BUR-C08760,C08760,Metropol,785,A,2026-04-22,1,5,3340574.42,1,{}
EV-BUR-C08761,C08761,TransUnion,688,B,2026-04-21,2,6,775705.80,2,{}
EV-BUR-C08762,C08762,TransUnion,821,A,2026-04-24,2,3,1163833.43,3,{}
EV-BUR-C08763,C08763,CreditInfo,400,D,2026-04-21,5,2,1147453.67,0,{}
EV-BUR-C08764,C08764,TransUnion,708,B,2026-04-20,1,4,634148.94,4,{}
EV-BUR-C08765,C08765,Metropol,850,A,2026-04-25,0,2,2499729.92,2,{}
EV-BUR-C08766,C08766,TransUnion,771,A,2026-04-20,1,4,637757.78,2,{}
EV-BUR-C08767,C08767,TransUnion,603,B,2026-04-23,1,5,2936753.21,3,{}
EV-BUR-C08768,C08768,Metropol,786,A,2026-04-21,1,5,1134002.92,0,{}
EV-BUR-C08769,C08769,TransUnion,713,B,2026-04-22,2,5,57899.68,1,{}
EV-BUR-C08770,C08770,CreditInfo,324,E,2026-04-22,9,6,212819.69,0,{}
EV-BUR-C08771,C08771,CreditInfo,818,A,2026-04-25,0,6,2877879.73,2,{}
EV-BUR-C08772,C08772,CreditInfo,689,B,2026-04-21,0,4,2751552.47,2,{}
EV-BUR-C08773,C08773,TransUnion,801,A,2026-04-20,1,6,2441047.39,3,{}
EV-BUR-C08774,C08774,CreditInfo,776,A,2026-04-25,2,2,544151.44,2,{}
EV-BUR-C08775,C08775,CreditInfo,652,B,2026-04-25,0,5,3991558.58,2,{}
EV-BUR-C08776,C08776,CreditInfo,546,C,2026-04-23,0,6,2568563.69,3,{}
EV-BUR-C08777,C08777,Metropol,742,A,2026-04-20,1,7,2809286.53,0,{}
EV-BUR-C08778,C08778,TransUnion,596,C,2026-04-25,1,7,1392271.91,2,{}
EV-BUR-C08779,C08779,CreditInfo,760,A,2026-04-22,2,1,1401016.31,4,{}
EV-BUR-C08780,C08780,Metropol,710,B,2026-04-20,0,7,632195.38,1,{}
EV-BUR-C08781,C08781,TransUnion,738,A,2026-04-25,1,2,101863.73,1,{}
EV-BUR-C08782,C08782,Metropol,669,B,2026-04-23,2,3,2039667.63,1,{}
EV-BUR-C08783,C08783,Metropol,848,A,2026-04-24,2,6,3345184.15,0,{}
EV-BUR-C08784,C08784,CreditInfo,804,A,2026-04-25,0,4,1166203.31,2,{}
EV-BUR-C08785,C08785,CreditInfo,500,C,2026-04-21,5,1,1497296.69,3,{}
EV-BUR-C08786,C08786,TransUnion,548,C,2026-04-20,2,2,1479452.08,4,{}
EV-BUR-C08787,C08787,Metropol,574,C,2026-04-22,0,5,581214.96,1,{}
EV-BUR-C08788,C08788,TransUnion,683,B,2026-04-22,2,6,2095971.46,1,{}
EV-BUR-C08789,C08789,TransUnion,748,A,2026-04-22,0,4,782095.20,4,{}
EV-BUR-C08790,C08790,CreditInfo,646,B,2026-04-21,0,7,1589431.57,4,{}
EV-BUR-C08791,C08791,CreditInfo,564,C,2026-04-20,2,4,1706830.52,3,{}
EV-BUR-C08792,C08792,CreditInfo,714,B,2026-04-26,1,6,1293773.69,4,{}
EV-BUR-C08793,C08793,Metropol,682,B,2026-04-26,2,4,2352088.88,2,{}
EV-BUR-C08794,C08794,CreditInfo,597,C,2026-04-24,0,6,2536533.56,1,{}
EV-BUR-C08795,C08795,TransUnion,644,B,2026-04-25,1,7,1500093.04,4,{}
EV-BUR-C08796,C08796,Metropol,598,C,2026-04-20,1,3,1699290.38,3,{}
EV-BUR-C08797,C08797,CreditInfo,741,A,2026-04-25,1,1,468938.29,4,{}
EV-BUR-C08798,C08798,Metropol,588,C,2026-04-22,0,1,3939054.33,4,{}
EV-BUR-C08799,C08799,CreditInfo,739,A,2026-04-20,2,4,2139866.67,1,{}
EV-BUR-C08800,C08800,CreditInfo,629,B,2026-04-23,2,3,1067118.22,2,{}
EV-BUR-C08801,C08801,Metropol,814,A,2026-04-22,1,3,2430011.16,2,{}
EV-BUR-C08802,C08802,CreditInfo,642,B,2026-04-25,2,4,1223834.07,3,{}
EV-BUR-C08803,C08803,CreditInfo,677,B,2026-04-21,1,6,1602848.88,3,{}
EV-BUR-C08804,C08804,CreditInfo,657,B,2026-04-22,2,3,2339002.66,0,{}
EV-BUR-C08805,C08805,CreditInfo,471,D,2026-04-23,4,1,1179732.09,4,{}
EV-BUR-C08806,C08806,TransUnion,570,C,2026-04-26,1,3,1901771.02,1,{}
EV-BUR-C08807,C08807,CreditInfo,702,B,2026-04-25,0,7,1993911.62,0,{}
EV-BUR-C08808,C08808,Metropol,632,B,2026-04-26,2,5,3150822.57,4,{}
EV-BUR-C08809,C08809,TransUnion,555,C,2026-04-21,1,5,3106316.50,4,{}
EV-BUR-C08810,C08810,CreditInfo,658,B,2026-04-23,2,7,3704815.26,3,{}
EV-BUR-C08811,C08811,CreditInfo,601,B,2026-04-23,1,6,2955225.91,3,{}
EV-BUR-C08812,C08812,Metropol,845,A,2026-04-23,1,2,2520571.76,2,{}
EV-BUR-C08813,C08813,Metropol,614,B,2026-04-20,1,3,670666.22,4,{}
EV-BUR-C08814,C08814,CreditInfo,751,A,2026-04-25,0,6,1240209.56,1,{}
EV-BUR-C08815,C08815,CreditInfo,650,B,2026-04-22,0,3,1383414.80,4,{}
EV-BUR-C08816,C08816,Metropol,789,A,2026-04-25,2,1,146370.35,0,{}
EV-BUR-C08817,C08817,Metropol,544,C,2026-04-24,2,2,1939413.70,0,{}
EV-BUR-C08818,C08818,Metropol,743,A,2026-04-23,0,5,973215.88,0,{}
EV-BUR-C08819,C08819,TransUnion,658,B,2026-04-22,0,4,3363663.21,2,{}
EV-BUR-C08820,C08820,CreditInfo,736,A,2026-04-24,1,1,3421866.07,3,{}
EV-BUR-C08821,C08821,Metropol,746,A,2026-04-23,1,3,1313746.16,0,{}
EV-BUR-C08822,C08822,TransUnion,728,A,2026-04-26,0,6,2874700.54,1,{}
EV-BUR-C08823,C08823,Metropol,808,A,2026-04-20,1,4,3004483.09,4,{}
EV-BUR-C08824,C08824,TransUnion,690,B,2026-04-26,0,5,2432860.99,0,{}
EV-BUR-C08825,C08825,TransUnion,794,A,2026-04-25,0,1,2488895.76,3,{}
EV-BUR-C08826,C08826,TransUnion,753,A,2026-04-20,2,4,181769.47,4,{}
EV-BUR-C08827,C08827,TransUnion,580,C,2026-04-20,0,5,2233520.49,0,{}
EV-BUR-C08828,C08828,CreditInfo,500,C,2026-04-26,5,1,1082894.59,2,{}
EV-BUR-C08829,C08829,TransUnion,850,A,2026-04-21,0,5,1366862.82,4,{}
EV-BUR-C08830,C08830,Metropol,611,B,2026-04-22,1,6,1038898.89,1,{}
EV-BUR-C08831,C08831,CreditInfo,705,B,2026-04-23,2,3,3570707.27,0,{}
EV-BUR-C08832,C08832,CreditInfo,732,A,2026-04-21,1,6,3410373.34,2,{}
EV-BUR-C08833,C08833,TransUnion,749,A,2026-04-24,0,3,3089517.48,0,{}
EV-BUR-C08834,C08834,CreditInfo,566,C,2026-04-24,1,4,3176369.80,4,{}
EV-BUR-C08835,C08835,Metropol,436,D,2026-04-26,8,6,2321767.55,2,{}
EV-BUR-C08836,C08836,CreditInfo,759,A,2026-04-24,0,4,995314.58,1,{}
EV-BUR-C08837,C08837,CreditInfo,280,E,2026-04-25,3,1,2499888.28,0,{}
EV-BUR-C08838,C08838,TransUnion,847,A,2026-04-25,0,3,602916.45,3,{}
EV-BUR-C08839,C08839,CreditInfo,719,B,2026-04-23,0,4,1140311.98,3,{}
EV-BUR-C08840,C08840,TransUnion,772,A,2026-04-25,2,7,624396.43,1,{}
EV-BUR-C08841,C08841,Metropol,615,B,2026-04-24,0,4,928932.40,0,{}
EV-BUR-C08842,C08842,CreditInfo,623,B,2026-04-23,0,1,2538135.00,2,{}
EV-BUR-C08843,C08843,CreditInfo,846,A,2026-04-20,2,2,1232113.55,4,{}
EV-BUR-C08844,C08844,CreditInfo,787,A,2026-04-22,0,4,883194.97,1,{}
EV-BUR-C08845,C08845,Metropol,826,A,2026-04-22,1,7,1813726.03,1,{}
EV-BUR-C08846,C08846,CreditInfo,840,A,2026-04-20,0,2,527330.01,1,{}
EV-BUR-C08847,C08847,Metropol,674,B,2026-04-20,2,5,2026725.82,2,{}
EV-BUR-C08848,C08848,Metropol,711,B,2026-04-21,2,1,3448575.23,1,{}
EV-BUR-C08849,C08849,Metropol,668,B,2026-04-24,2,5,3130385.21,0,{}
EV-BUR-C08850,C08850,CreditInfo,730,A,2026-04-24,1,7,3233005.32,0,{}
EV-BUR-C08851,C08851,TransUnion,592,C,2026-04-24,2,4,891225.72,0,{}
EV-BUR-C08852,C08852,CreditInfo,575,C,2026-04-20,1,7,2633203.11,4,{}
EV-BUR-C08853,C08853,CreditInfo,721,A,2026-04-20,2,7,3171733.91,4,{}
EV-BUR-C08854,C08854,Metropol,647,B,2026-04-24,2,4,2467929.11,1,{}
EV-BUR-C08855,C08855,CreditInfo,766,A,2026-04-21,1,6,3804994.31,1,{}
EV-BUR-C08856,C08856,Metropol,674,B,2026-04-25,1,7,960853.07,3,{}
EV-BUR-C08857,C08857,CreditInfo,708,B,2026-04-26,2,4,595746.50,3,{}
EV-BUR-C08858,C08858,Metropol,722,A,2026-04-23,0,5,1717382.51,0,{}
EV-BUR-C08859,C08859,CreditInfo,546,C,2026-04-23,2,2,1286021.31,3,{}
EV-BUR-C08860,C08860,TransUnion,548,C,2026-04-20,0,5,3038882.96,4,{}
EV-BUR-C08861,C08861,CreditInfo,414,D,2026-04-25,4,7,3570575.72,2,{}
EV-BUR-C08862,C08862,CreditInfo,769,A,2026-04-25,1,4,880507.52,4,{}
EV-BUR-C08863,C08863,TransUnion,540,C,2026-04-23,0,2,3350103.61,0,{}
EV-BUR-C08864,C08864,TransUnion,694,B,2026-04-24,2,4,217136.51,4,{}
EV-BUR-C08865,C08865,CreditInfo,810,A,2026-04-26,1,5,1951065.45,2,{}
EV-BUR-C08866,C08866,Metropol,626,B,2026-04-22,2,4,1407140.38,1,{}
EV-BUR-C08867,C08867,Metropol,704,B,2026-04-26,0,1,2503805.98,3,{}
EV-BUR-C08868,C08868,Metropol,812,A,2026-04-21,1,1,2075342.21,2,{}
EV-BUR-C08869,C08869,Metropol,685,B,2026-04-24,2,7,232080.71,2,{}
EV-BUR-C08870,C08870,CreditInfo,735,A,2026-04-24,0,5,1234133.20,0,{}
EV-BUR-C08871,C08871,TransUnion,830,A,2026-04-20,0,4,326216.77,3,{}
EV-BUR-C08872,C08872,TransUnion,774,A,2026-04-24,2,1,3351052.16,0,{}
EV-BUR-C08873,C08873,Metropol,736,A,2026-04-26,2,5,638112.17,4,{}
EV-BUR-C08874,C08874,Metropol,625,B,2026-04-23,1,6,1169293.03,1,{}
EV-BUR-C08875,C08875,Metropol,616,B,2026-04-21,1,7,2339990.30,0,{}
EV-BUR-C08876,C08876,Metropol,568,C,2026-04-20,1,2,3013620.22,0,{}
EV-BUR-C08877,C08877,CreditInfo,825,A,2026-04-25,1,4,2501829.49,1,{}
EV-BUR-C08878,C08878,TransUnion,342,E,2026-04-21,9,3,1006924.13,1,{}
EV-BUR-C08879,C08879,Metropol,811,A,2026-04-25,2,5,3353833.91,4,{}
EV-BUR-C08880,C08880,CreditInfo,620,B,2026-04-22,2,1,1547397.54,4,{}
EV-BUR-C08881,C08881,CreditInfo,541,C,2026-04-23,0,5,2088827.65,0,{}
EV-BUR-C08882,C08882,Metropol,686,B,2026-04-25,2,4,3198187.84,4,{}
EV-BUR-C08883,C08883,Metropol,681,B,2026-04-26,1,1,3333361.32,3,{}
EV-BUR-C08884,C08884,Metropol,672,B,2026-04-23,2,7,1808578.64,3,{}
EV-BUR-C08885,C08885,TransUnion,576,C,2026-04-23,2,4,3123284.96,1,{}
EV-BUR-C08886,C08886,TransUnion,586,C,2026-04-22,0,6,3452525.15,3,{}
EV-BUR-C08887,C08887,Metropol,830,A,2026-04-25,0,4,2732538.99,1,{}
EV-BUR-C08888,C08888,CreditInfo,743,A,2026-04-24,0,5,719939.92,1,{}
EV-BUR-C08889,C08889,TransUnion,642,B,2026-04-23,2,5,3753257.60,4,{}
EV-BUR-C08890,C08890,TransUnion,574,C,2026-04-26,1,5,3746264.58,1,{}
EV-BUR-C08891,C08891,Metropol,616,B,2026-04-22,2,7,3930567.15,2,{}
EV-BUR-C08892,C08892,TransUnion,619,B,2026-04-26,0,5,404880.30,1,{}
EV-BUR-C08893,C08893,Metropol,650,B,2026-04-21,2,4,65253.98,1,{}
EV-BUR-C08894,C08894,CreditInfo,560,C,2026-04-20,2,3,3124118.99,3,{}
EV-BUR-C08895,C08895,CreditInfo,546,C,2026-04-25,2,5,946719.23,2,{}
EV-BUR-C08896,C08896,CreditInfo,560,C,2026-04-23,0,7,1882677.46,4,{}
EV-BUR-C08897,C08897,TransUnion,808,A,2026-04-22,0,7,105206.96,3,{}
EV-BUR-C08898,C08898,TransUnion,707,B,2026-04-26,1,7,1319715.76,3,{}
EV-BUR-C08899,C08899,TransUnion,683,B,2026-04-23,0,3,1804405.16,3,{}
EV-BUR-C08900,C08900,CreditInfo,668,B,2026-04-26,1,6,269103.07,1,{}
EV-BUR-C08901,C08901,TransUnion,616,B,2026-04-23,1,7,834782.26,4,{}
EV-BUR-C08902,C08902,Metropol,685,B,2026-04-23,0,6,873237.59,2,{}
EV-BUR-C08903,C08903,TransUnion,682,B,2026-04-21,1,5,141106.46,1,{}
EV-BUR-C08904,C08904,TransUnion,739,A,2026-04-21,1,3,247264.24,2,{}
EV-BUR-C08905,C08905,TransUnion,578,C,2026-04-21,1,2,920914.76,1,{}
EV-BUR-C08906,C08906,Metropol,751,A,2026-04-20,0,1,3322638.08,3,{}
EV-BUR-C08907,C08907,CreditInfo,849,A,2026-04-22,1,5,3602645.96,1,{}
EV-BUR-C08908,C08908,Metropol,577,C,2026-04-23,1,1,2221709.53,0,{}
EV-BUR-C08909,C08909,Metropol,843,A,2026-04-26,1,5,3697276.84,4,{}
EV-BUR-C08910,C08910,TransUnion,629,B,2026-04-20,0,7,194863.35,3,{}
EV-BUR-C08911,C08911,CreditInfo,690,B,2026-04-20,0,6,1761833.56,4,{}
EV-BUR-C08912,C08912,CreditInfo,544,C,2026-04-20,0,1,865456.29,4,{}
EV-BUR-C08913,C08913,CreditInfo,838,A,2026-04-26,0,4,2822996.61,3,{}
EV-BUR-C08914,C08914,CreditInfo,775,A,2026-04-24,0,7,3258026.50,1,{}
EV-BUR-C08915,C08915,TransUnion,574,C,2026-04-20,1,1,2335632.17,3,{}
EV-BUR-C08916,C08916,TransUnion,631,B,2026-04-24,0,6,3112763.93,3,{}
EV-BUR-C08917,C08917,CreditInfo,577,C,2026-04-23,2,7,166212.98,3,{}
EV-BUR-C08918,C08918,CreditInfo,471,D,2026-04-22,9,3,230167.42,4,{}
EV-BUR-C08919,C08919,Metropol,594,C,2026-04-24,2,3,3749352.55,3,{}
EV-BUR-C08920,C08920,TransUnion,541,C,2026-04-24,1,4,2515599.81,0,{}
EV-BUR-C08921,C08921,Metropol,601,B,2026-04-24,1,4,1871637.45,1,{}
EV-BUR-C08922,C08922,CreditInfo,399,E,2026-04-24,4,7,497419.52,1,{}
EV-BUR-C08923,C08923,CreditInfo,747,A,2026-04-21,1,3,1121354.69,3,{}
EV-BUR-C08924,C08924,TransUnion,545,C,2026-04-22,0,1,1914622.10,4,{}
EV-BUR-C08925,C08925,CreditInfo,674,B,2026-04-22,1,5,1177907.91,1,{}
EV-BUR-C08926,C08926,Metropol,794,A,2026-04-20,0,4,523221.89,2,{}
EV-BUR-C08927,C08927,TransUnion,824,A,2026-04-25,2,3,2311837.44,0,{}
EV-BUR-C08928,C08928,CreditInfo,613,B,2026-04-24,0,1,3481019.15,0,{}
EV-BUR-C08929,C08929,CreditInfo,668,B,2026-04-25,1,2,2216411.36,0,{}
EV-BUR-C08930,C08930,TransUnion,828,A,2026-04-22,2,7,2570029.96,1,{}
EV-BUR-C08931,C08931,TransUnion,378,E,2026-04-22,4,5,1013733.03,0,{}
EV-BUR-C08932,C08932,CreditInfo,633,B,2026-04-25,0,7,3866825.08,3,{}
EV-BUR-C08933,C08933,Metropol,624,B,2026-04-22,1,4,1332374.92,4,{}
EV-BUR-C08934,C08934,TransUnion,810,A,2026-04-23,0,6,2281111.28,0,{}
EV-BUR-C08935,C08935,CreditInfo,748,A,2026-04-20,2,1,3744599.94,0,{}
EV-BUR-C08936,C08936,TransUnion,840,A,2026-04-24,2,2,2020466.81,4,{}
EV-BUR-C08937,C08937,Metropol,791,A,2026-04-21,2,7,807466.55,2,{}
EV-BUR-C08938,C08938,TransUnion,714,B,2026-04-26,1,4,1358176.55,3,{}
EV-BUR-C08939,C08939,TransUnion,806,A,2026-04-26,2,6,2033299.36,3,{}
EV-BUR-C08940,C08940,Metropol,810,A,2026-04-25,0,5,2018089.92,3,{}
EV-BUR-C08941,C08941,Metropol,706,B,2026-04-25,0,5,255791.24,1,{}
EV-BUR-C08942,C08942,Metropol,588,C,2026-04-25,2,7,3152503.66,3,{}
EV-BUR-C08943,C08943,Metropol,552,C,2026-04-20,0,5,2419336.62,4,{}
EV-BUR-C08944,C08944,Metropol,434,D,2026-04-23,5,7,2135589.59,2,{}
EV-BUR-C08945,C08945,CreditInfo,727,A,2026-04-26,2,6,746489.22,4,{}
EV-BUR-C08946,C08946,TransUnion,788,A,2026-04-23,2,6,2558849.73,2,{}
EV-BUR-C08947,C08947,TransUnion,591,C,2026-04-24,0,2,1036180.28,3,{}
EV-BUR-C08948,C08948,Metropol,689,B,2026-04-22,2,2,3890396.35,3,{}
EV-BUR-C08949,C08949,Metropol,705,B,2026-04-23,0,2,201525.29,0,{}
EV-BUR-C08950,C08950,CreditInfo,601,B,2026-04-23,1,2,2400055.54,3,{}
EV-BUR-C08951,C08951,TransUnion,826,A,2026-04-24,0,2,1299026.65,3,{}
EV-BUR-C08952,C08952,Metropol,736,A,2026-04-24,2,2,3866154.22,4,{}
EV-BUR-C08953,C08953,CreditInfo,723,A,2026-04-24,0,7,3644024.97,3,{}
EV-BUR-C08954,C08954,Metropol,806,A,2026-04-26,1,4,1155212.56,3,{}
EV-BUR-C08955,C08955,Metropol,701,B,2026-04-23,2,4,2860585.73,0,{}
EV-BUR-C08956,C08956,Metropol,848,A,2026-04-24,0,3,2868508.63,2,{}
EV-BUR-C08957,C08957,TransUnion,520,C,2026-04-20,8,7,2830130.67,1,{}
EV-BUR-C08958,C08958,TransUnion,794,A,2026-04-24,0,7,1883664.51,1,{}
EV-BUR-C08959,C08959,Metropol,687,B,2026-04-22,1,7,2362227.01,3,{}
EV-BUR-C08960,C08960,CreditInfo,632,B,2026-04-21,1,5,1845828.45,4,{}
EV-BUR-C08961,C08961,TransUnion,771,A,2026-04-21,1,1,1738070.19,0,{}
EV-BUR-C08962,C08962,TransUnion,462,D,2026-04-25,8,7,2805588.38,0,{}
EV-BUR-C08963,C08963,Metropol,286,E,2026-04-22,9,6,3889174.54,2,{}
EV-BUR-C08964,C08964,TransUnion,819,A,2026-04-25,1,4,3618614.24,4,{}
EV-BUR-C08965,C08965,Metropol,772,A,2026-04-20,1,2,289489.81,2,{}
EV-BUR-C08966,C08966,CreditInfo,692,B,2026-04-20,1,5,3488606.71,4,{}
EV-BUR-C08967,C08967,TransUnion,785,A,2026-04-24,2,1,2572092.28,4,{}
EV-BUR-C08968,C08968,TransUnion,704,B,2026-04-23,0,6,3282977.04,0,{}
EV-BUR-C08969,C08969,CreditInfo,685,B,2026-04-25,1,3,3186480.00,2,{}
EV-BUR-C08970,C08970,CreditInfo,781,A,2026-04-25,2,1,425230.49,4,{}
EV-BUR-C08971,C08971,Metropol,630,B,2026-04-24,0,5,3133146.73,3,{}
EV-BUR-C08972,C08972,CreditInfo,790,A,2026-04-25,2,2,974796.73,1,{}
EV-BUR-C08973,C08973,CreditInfo,596,C,2026-04-22,1,4,2054060.85,3,{}
EV-BUR-C08974,C08974,CreditInfo,652,B,2026-04-25,2,4,1141068.89,3,{}
EV-BUR-C08975,C08975,Metropol,562,C,2026-04-20,1,5,453973.45,3,{}
EV-BUR-C08976,C08976,TransUnion,747,A,2026-04-24,2,1,3808009.57,1,{}
EV-BUR-C08977,C08977,CreditInfo,816,A,2026-04-21,2,3,2639267.70,0,{}
EV-BUR-C08978,C08978,CreditInfo,691,B,2026-04-21,1,3,2365093.71,4,{}
EV-BUR-C08979,C08979,CreditInfo,654,B,2026-04-25,1,5,2199187.79,1,{}
EV-BUR-C08980,C08980,CreditInfo,682,B,2026-04-22,2,5,604726.36,2,{}
EV-BUR-C08981,C08981,CreditInfo,713,B,2026-04-22,1,7,2306427.18,4,{}
EV-BUR-C08982,C08982,TransUnion,563,C,2026-04-23,1,5,3095885.85,3,{}
EV-BUR-C08983,C08983,Metropol,571,C,2026-04-26,0,4,1314769.90,0,{}
EV-BUR-C08984,C08984,Metropol,554,C,2026-04-26,0,1,3282384.10,1,{}
EV-BUR-C08985,C08985,CreditInfo,746,A,2026-04-20,2,4,3401573.54,0,{}
EV-BUR-C08986,C08986,CreditInfo,554,C,2026-04-21,2,3,2400883.78,4,{}
EV-BUR-C08987,C08987,TransUnion,673,B,2026-04-23,0,4,3557785.84,0,{}
EV-BUR-C08988,C08988,CreditInfo,744,A,2026-04-21,1,1,610671.34,4,{}
EV-BUR-C08989,C08989,CreditInfo,647,B,2026-04-24,0,3,2811802.19,4,{}
EV-BUR-C08990,C08990,Metropol,683,B,2026-04-23,2,6,727307.14,4,{}
EV-BUR-C08991,C08991,CreditInfo,547,C,2026-04-24,2,5,1822015.71,2,{}
EV-BUR-C08992,C08992,TransUnion,708,B,2026-04-25,0,3,1472608.08,4,{}
EV-BUR-C08993,C08993,TransUnion,546,C,2026-04-21,1,7,2271506.65,0,{}
EV-BUR-C08994,C08994,TransUnion,682,B,2026-04-26,0,5,1241242.57,3,{}
EV-BUR-C08995,C08995,TransUnion,751,A,2026-04-26,1,7,2819033.35,3,{}
EV-BUR-C08996,C08996,Metropol,732,A,2026-04-22,1,6,917710.91,0,{}
EV-BUR-C08997,C08997,Metropol,648,B,2026-04-22,1,7,3075407.87,4,{}
EV-BUR-C08998,C08998,TransUnion,666,B,2026-04-22,1,2,1298301.77,2,{}
EV-BUR-C08999,C08999,Metropol,679,B,2026-04-20,0,3,792980.95,3,{}
EV-BUR-C09000,C09000,CreditInfo,555,C,2026-04-22,2,5,2329046.42,2,{}
EV-BUR-C09001,C09001,CreditInfo,650,B,2026-04-26,1,4,869261.19,4,{}
EV-BUR-C09002,C09002,CreditInfo,700,B,2026-04-25,2,5,3689077.41,0,{}
